LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,North Carolina,0 to 4,2004,Number,583442
State,North Carolina,5 to 11,2004,Number,789388
State,North Carolina,12 to 14,2004,Number,366438
State,North Carolina,15 to 17,2004,Number,345897
State,North Carolina,Total less than 18,2005,Percent,1
State,North Carolina,0 to 4,2005,Percent,0.28
State,North Carolina,5 to 11,2005,Percent,0.38
State,North Carolina,12 to 14,2005,Percent,0.17
State,North Carolina,15 to 17,2005,Percent,0.17
State,North Carolina,Total less than 18,2004,Percent,1
State,North Carolina,0 to 4,2004,Percent,0.28
State,North Carolina,5 to 11,2004,Percent,0.38
State,North Carolina,12 to 14,2004,Percent,0.18
State,North Carolina,15 to 17,2004,Percent,0.17
State,North Carolina,Total less than 18,2005,Number,2122485
State,North Carolina,0 to 4,2005,Number,593381
State,North Carolina,5 to 11,2005,Number,800264
State,North Carolina,12 to 14,2005,Number,366806
State,North Carolina,15 to 17,2005,Number,362034
State,North Carolina,Total less than 18,2006,Number,2166393
State,North Carolina,0 to 4,2006,Number,601366
State,North Carolina,5 to 11,2006,Number,823077
State,North Carolina,12 to 14,2006,Number,366967
State,North Carolina,15 to 17,2006,Number,374983
State,North Carolina,Total less than 18,2007,Number,2219168
State,North Carolina,0 to 4,2007,Number,616945
State,North Carolina,5 to 11,2007,Number,846977
State,North Carolina,12 to 14,2007,Number,370018
State,North Carolina,15 to 17,2007,Number,385228
State,North Carolina,Total less than 18,2007,Percent,1
State,North Carolina,0 to 4,2007,Percent,0.28
State,North Carolina,5 to 11,2007,Percent,0.38
State,North Carolina,12 to 14,2007,Percent,0.17
State,North Carolina,15 to 17,2007,Percent,0.17
State,North Carolina,Total less than 18,2006,Percent,1
State,North Carolina,0 to 4,2006,Percent,0.28
State,North Carolina,5 to 11,2006,Percent,0.38
State,North Carolina,12 to 14,2006,Percent,0.17
State,North Carolina,15 to 17,2006,Percent,0.17
State,North Carolina,Total less than 18,2008,Number,2252101
State,North Carolina,0 to 4,2008,Number,629800
State,North Carolina,5 to 11,2008,Number,866356
State,North Carolina,12 to 14,2008,Number,370340
State,North Carolina,15 to 17,2008,Number,385605
State,North Carolina,Total less than 18,2013,Percent,1
State,North Carolina,5 to 11,2013,Percent,0.39
State,North Carolina,Total less than 18,2008,Percent,1
State,North Carolina,0 to 4,2008,Percent,0.28
State,North Carolina,5 to 11,2008,Percent,0.38
State,North Carolina,12 to 14,2008,Percent,0.16
State,North Carolina,15 to 17,2008,Percent,0.17
State,North Carolina,12 to 14,2013,Number,394835
State,North Carolina,0 to 4,2013,Number,608019
State,North Carolina,0 to 4,2013,Percent,0.27
State,North Carolina,12 to 14,2013,Percent,0.17
State,North Carolina,15 to 17,2013,Percent,0.17
State,North Carolina,Total less than 18,2009,Number,2272955
State,North Carolina,0 to 4,2009,Number,634021
State,North Carolina,5 to 11,2009,Number,882694
State,North Carolina,12 to 14,2009,Number,372365
State,North Carolina,15 to 17,2009,Number,383875
State,North Carolina,5 to 11,2013,Number,900046
State,North Carolina,15 to 17,2013,Number,378458
State,North Carolina,Total less than 18,2013,Number,2281358
State,North Carolina,Total less than 18,2009,Percent,1
State,North Carolina,0 to 4,2009,Percent,0.28
State,North Carolina,5 to 11,2009,Percent,0.39
State,North Carolina,12 to 14,2009,Percent,0.16
State,North Carolina,15 to 17,2009,Percent,0.17
State,North Carolina,Total less than 18,2010,Percent,1
State,North Carolina,5 to 11,2010,Percent,0.39
State,North Carolina,15 to 17,2010,Percent,0.17
State,North Carolina,0 to 4,2010,Percent,0.28
State,North Carolina,12 to 14,2010,Percent,0.16
State,North Carolina,Total less than 18,2010,Number,2281351
State,North Carolina,0 to 4,2010,Number,630781
State,North Carolina,12 to 14,2010,Number,374344
State,North Carolina,15 to 17,2010,Number,382048
State,North Carolina,5 to 11,2010,Number,894178
State,North Carolina,Total less than 18,2015,Number,2288034
State,North Carolina,5 to 11,2015,Number,900543
State,North Carolina,15 to 17,2015,Number,393231
State,North Carolina,12 to 14,2015,Number,391571
State,North Carolina,0 to 4,2015,Number,602689
State,North Carolina,Total less than 18,2015,Percent,1
State,North Carolina,15 to 17,2011,Percent,0.17
State,North Carolina,12 to 14,2011,Percent,0.17
State,North Carolina,5 to 11,2011,Percent,0.39
State,North Carolina,0 to 4,2011,Percent,0.27
State,North Carolina,Total less than 18,2011,Percent,1
State,North Carolina,12 to 14,2015,Percent,0.17
State,North Carolina,15 to 17,2015,Percent,0.17
State,North Carolina,5 to 11,2015,Percent,0.39
State,North Carolina,0 to 4,2015,Percent,0.26
State,North Carolina,5 to 11,2011,Number,898451
State,North Carolina,15 to 17,2011,Number,378541
State,North Carolina,0 to 4,2011,Number,625911
State,North Carolina,12 to 14,2011,Number,379994
State,North Carolina,Total less than 18,2011,Number,2282897
State,North Carolina,5 to 11,2012,Number,899750
State,North Carolina,15 to 17,2012,Number,376186
State,North Carolina,12 to 14,2012,Number,388865
State,North Carolina,0 to 4,2012,Number,616379
State,North Carolina,15 to 17,2012,Percent,0.16
State,North Carolina,5 to 11,2012,Percent,0.39
State,North Carolina,Total less than 18,2012,Percent,1
State,North Carolina,Total less than 18,2012,Number,2281180
State,North Carolina,5 to 11,2014,Number,901050
State,North Carolina,15 to 17,2014,Number,384082
State,North Carolina,12 to 14,2014,Number,395024
State,North Carolina,0 to 4,2014,Number,604214
State,North Carolina,0 to 4,2014,Percent,0.26
State,North Carolina,12 to 14,2014,Percent,0.17
State,North Carolina,12 to 14,2012,Percent,0.17
State,North Carolina,0 to 4,2012,Percent,0.27
State,North Carolina,15 to 17,2014,Percent,0.17
State,North Carolina,Total less than 18,2014,Percent,1
State,North Carolina,5 to 11,2014,Percent,0.39
State,North Carolina,Total less than 18,2016,Percent,1
State,North Carolina,15 to 17,2016,Percent,0.17
State,North Carolina,12 to 14,2016,Percent,0.17
State,North Carolina,5 to 11,2016,Percent,0.39
State,North Carolina,0 to 4,2016,Percent,0.26
State,North Carolina,Total less than 18,2016,Number,2295504
State,North Carolina,5 to 11,2016,Number,899487
State,North Carolina,15 to 17,2016,Number,400031
State,North Carolina,12 to 14,2016,Number,390080
State,North Carolina,0 to 4,2016,Number,605906
State,North Carolina,Total less than 18,2014,Number,2284370
State,North Carolina,15 to 17,2017,Number,400921
State,North Carolina,12 to 14,2017,Number,393342
State,North Carolina,0 to 4,2017,Number,609713
State,North Carolina,Total less than 18,2017,Percent,1
State,North Carolina,5 to 11,2017,Number,898370
State,North Carolina,0 to 4,2017,Percent,0.26
State,North Carolina,12 to 14,2017,Percent,0.17
State,North Carolina,15 to 17,2017,Percent,0.17
State,North Carolina,5 to 11,2017,Percent,0.39
State,North Carolina,Total less than 18,2017,Number,2302346
State,North Dakota,5 to 11,2017,Percent,0.39
State,North Dakota,15 to 17,2017,Percent,0.15
State,North Dakota,12 to 14,2017,Percent,0.15
State,North Dakota,0 to 4,2017,Percent,0.31
State,North Dakota,5 to 11,2017,Number,68784
State,North Dakota,Total less than 18,2017,Percent,1
State,North Dakota,Total less than 18,2017,Number,175772
State,North Dakota,0 to 4,2017,Number,54043
State,North Dakota,12 to 14,2017,Number,27126
State,North Dakota,15 to 17,2017,Number,25819
State,North Dakota,Total less than 18,2014,Number,168474
State,North Dakota,0 to 4,2016,Number,54091
State,North Dakota,12 to 14,2016,Number,26437
State,North Dakota,15 to 17,2016,Number,25934
State,North Dakota,5 to 11,2016,Number,68594
State,North Dakota,Total less than 18,2016,Number,175056
State,North Dakota,0 to 4,2016,Percent,0.31
State,North Dakota,5 to 11,2016,Percent,0.39
State,North Dakota,12 to 14,2016,Percent,0.15
State,North Dakota,15 to 17,2016,Percent,0.15
State,North Dakota,Total less than 18,2016,Percent,1
State,North Dakota,5 to 11,2014,Percent,0.39
State,North Dakota,Total less than 18,2014,Percent,1
State,North Dakota,15 to 17,2014,Percent,0.15
State,North Dakota,12 to 14,2014,Percent,0.15
State,North Dakota,0 to 4,2012,Percent,0.3
State,North Dakota,12 to 14,2012,Percent,0.16
State,North Dakota,0 to 4,2014,Percent,0.3
State,North Dakota,0 to 4,2014,Number,51359
State,North Dakota,12 to 14,2014,Number,25343
State,North Dakota,15 to 17,2014,Number,25785
State,North Dakota,5 to 11,2014,Number,65987
State,North Dakota,Total less than 18,2012,Number,157162
State,North Dakota,Total less than 18,2012,Percent,1
State,North Dakota,5 to 11,2012,Percent,0.38
State,North Dakota,15 to 17,2012,Percent,0.16
State,North Dakota,0 to 4,2012,Number,47338
State,North Dakota,12 to 14,2012,Number,24477
State,North Dakota,15 to 17,2012,Number,25032
State,North Dakota,5 to 11,2012,Number,60315
State,North Dakota,Total less than 18,2011,Number,152600
State,North Dakota,12 to 14,2011,Number,24175
State,North Dakota,0 to 4,2011,Number,45699
State,North Dakota,15 to 17,2011,Number,25058
State,North Dakota,5 to 11,2011,Number,57668
State,North Dakota,0 to 4,2015,Percent,0.31
State,North Dakota,5 to 11,2015,Percent,0.39
State,North Dakota,15 to 17,2015,Percent,0.15
State,North Dakota,12 to 14,2015,Percent,0.15
State,North Dakota,Total less than 18,2011,Percent,1
State,North Dakota,0 to 4,2011,Percent,0.3
State,North Dakota,5 to 11,2011,Percent,0.38
State,North Dakota,12 to 14,2011,Percent,0.16
State,North Dakota,15 to 17,2011,Percent,0.16
State,North Dakota,Total less than 18,2015,Percent,1
State,North Dakota,0 to 4,2015,Number,53486
State,North Dakota,12 to 14,2015,Number,25907
State,North Dakota,15 to 17,2015,Number,26107
State,North Dakota,5 to 11,2015,Number,68233
State,North Dakota,Total less than 18,2015,Number,173733
State,North Dakota,5 to 11,2010,Number,55975
State,North Dakota,15 to 17,2010,Number,25353
State,North Dakota,12 to 14,2010,Number,24208
State,North Dakota,0 to 4,2010,Number,44817
State,North Dakota,Total less than 18,2010,Number,150353
State,North Dakota,12 to 14,2010,Percent,0.16
State,North Dakota,0 to 4,2010,Percent,0.3
State,North Dakota,15 to 17,2010,Percent,0.17
State,North Dakota,5 to 11,2010,Percent,0.37
State,North Dakota,Total less than 18,2010,Percent,1
State,North Dakota,Total less than 18,2009,Percent,1
State,North Dakota,0 to 4,2009,Percent,0.29
State,North Dakota,5 to 11,2009,Percent,0.37
State,North Dakota,12 to 14,2009,Percent,0.16
State,North Dakota,15 to 17,2009,Percent,0.17
State,North Dakota,Total less than 18,2013,Number,163231
State,North Dakota,15 to 17,2013,Number,25571
State,North Dakota,5 to 11,2013,Number,63505
State,North Dakota,Total less than 18,2009,Number,148674
State,North Dakota,0 to 4,2009,Number,43590
State,North Dakota,5 to 11,2009,Number,54967
State,North Dakota,12 to 14,2009,Number,24278
State,North Dakota,15 to 17,2009,Number,25839
State,North Dakota,15 to 17,2013,Percent,0.16
State,North Dakota,12 to 14,2013,Percent,0.15
State,North Dakota,0 to 4,2013,Percent,0.3
State,North Dakota,0 to 4,2013,Number,49268
State,North Dakota,12 to 14,2013,Number,24887
State,North Dakota,Total less than 18,2008,Percent,1
State,North Dakota,0 to 4,2008,Percent,0.29
State,North Dakota,5 to 11,2008,Percent,0.37
State,North Dakota,12 to 14,2008,Percent,0.17
State,North Dakota,15 to 17,2008,Percent,0.18
State,North Dakota,5 to 11,2013,Percent,0.39
State,North Dakota,Total less than 18,2013,Percent,1
State,North Dakota,Total less than 18,2008,Number,147462
State,North Dakota,0 to 4,2008,Number,42227
State,North Dakota,5 to 11,2008,Number,54195
State,North Dakota,12 to 14,2008,Number,24843
State,North Dakota,15 to 17,2008,Number,26197
State,North Dakota,Total less than 18,2006,Percent,1
State,North Dakota,0 to 4,2006,Percent,0.27
State,North Dakota,5 to 11,2006,Percent,0.37
State,North Dakota,12 to 14,2006,Percent,0.17
State,North Dakota,15 to 17,2006,Percent,0.19
State,North Dakota,Total less than 18,2007,Percent,1
State,North Dakota,0 to 4,2007,Percent,0.28
State,North Dakota,5 to 11,2007,Percent,0.37
State,North Dakota,12 to 14,2007,Percent,0.17
State,North Dakota,15 to 17,2007,Percent,0.18
State,North Dakota,Total less than 18,2007,Number,147263
State,North Dakota,0 to 4,2007,Number,41023
State,North Dakota,5 to 11,2007,Number,54129
State,North Dakota,12 to 14,2007,Number,25153
State,North Dakota,15 to 17,2007,Number,26958
State,North Dakota,Total less than 18,2006,Number,147331
State,North Dakota,0 to 4,2006,Number,39843
State,North Dakota,5 to 11,2006,Number,54380
State,North Dakota,12 to 14,2006,Number,25703
State,North Dakota,15 to 17,2006,Number,27405
State,North Dakota,Total less than 18,2005,Number,148119
State,North Dakota,0 to 4,2005,Number,38881
State,North Dakota,5 to 11,2005,Number,55308
State,North Dakota,12 to 14,2005,Number,26160
State,North Dakota,15 to 17,2005,Number,27770
State,North Dakota,Total less than 18,2004,Percent,1
State,North Dakota,0 to 4,2004,Percent,0.26
State,North Dakota,5 to 11,2004,Percent,0.37
State,North Dakota,12 to 14,2004,Percent,0.18
State,North Dakota,15 to 17,2004,Percent,0.19
State,North Dakota,Total less than 18,2005,Percent,1
State,North Dakota,0 to 4,2005,Percent,0.26
State,North Dakota,5 to 11,2005,Percent,0.37
State,North Dakota,12 to 14,2005,Percent,0.18
State,North Dakota,15 to 17,2005,Percent,0.19
State,North Dakota,Total less than 18,2004,Number,149128
State,North Dakota,0 to 4,2004,Number,38353
State,North Dakota,5 to 11,2004,Number,55910
State,North Dakota,12 to 14,2004,Number,26929
State,North Dakota,15 to 17,2004,Number,27936
State,North Dakota,Total less than 18,2003,Number,150406
State,North Dakota,0 to 4,2003,Number,37534
State,North Dakota,5 to 11,2003,Number,56975
State,North Dakota,12 to 14,2003,Number,27331
State,North Dakota,15 to 17,2003,Number,28566
State,North Dakota,Total less than 18,2003,Percent,1
State,North Dakota,0 to 4,2003,Percent,0.25
State,North Dakota,5 to 11,2003,Percent,0.38
State,North Dakota,12 to 14,2003,Percent,0.18
State,North Dakota,15 to 17,2003,Percent,0.19
State,North Dakota,Total less than 18,2002,Number,153097
State,North Dakota,0 to 4,2002,Number,37688
State,North Dakota,5 to 11,2002,Number,57986
State,North Dakota,12 to 14,2002,Number,27866
State,North Dakota,15 to 17,2002,Number,29557
State,North Dakota,Total less than 18,2002,Percent,1
State,North Dakota,0 to 4,2002,Percent,0.25
State,North Dakota,5 to 11,2002,Percent,0.38
State,North Dakota,12 to 14,2002,Percent,0.18
State,North Dakota,15 to 17,2002,Percent,0.19
State,North Dakota,Total less than 18,2001,Number,156113
State,North Dakota,0 to 4,2001,Number,38140
State,North Dakota,5 to 11,2001,Number,59591
State,North Dakota,12 to 14,2001,Number,27993
State,North Dakota,15 to 17,2001,Number,30389
State,North Dakota,Total less than 18,2001,Percent,1
State,North Dakota,0 to 4,2001,Percent,0.24
State,North Dakota,5 to 11,2001,Percent,0.38
State,North Dakota,12 to 14,2001,Percent,0.18
State,North Dakota,15 to 17,2001,Percent,0.19
State,North Dakota,Total less than 18,2000,Number,160477
State,North Dakota,0 to 4,2000,Number,39265
State,North Dakota,5 to 11,2000,Number,61333
State,North Dakota,12 to 14,2000,Number,28837
State,North Dakota,15 to 17,2000,Number,31042
State,North Dakota,Total less than 18,2000,Percent,1
State,North Dakota,0 to 4,2000,Percent,0.24
State,North Dakota,5 to 11,2000,Percent,0.38
State,North Dakota,12 to 14,2000,Percent,0.18
State,North Dakota,15 to 17,2000,Percent,0.19
State,North Dakota,Total less than 18,1999,Number,163056
State,North Dakota,15 to 17,1999,Number,31480
State,North Dakota,12 to 14,1999,Number,29382
State,North Dakota,5 to 11,1999,Number,62362
State,North Dakota,0 to 4,1999,Number,39832
State,North Dakota,Total less than 18,1999,Percent,1
State,North Dakota,15 to 17,1999,Percent,0.19
State,North Dakota,12 to 14,1999,Percent,0.18
State,North Dakota,5 to 11,1999,Percent,0.38
State,North Dakota,0 to 4,1999,Percent,0.24
State,North Dakota,Total less than 18,1998,Percent,1
State,North Dakota,5 to 11,1998,Percent,0.38
State,North Dakota,12 to 14,1998,Percent,0.18
State,North Dakota,15 to 17,1998,Percent,0.19
